Time,SPACE1-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE1-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE1-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE1-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE1-1::Des Latent Heat Load [W],SPACE1-1::Des Latent Cool Load [W],SPACE1-1::Des Latent Heat Mass Flow [kg/s],SPACE1-1::Des Latent Cool Mass Flow [kg/s],SPACE1-1::Des Heat Load No DOAS [W],SPACE1-1::Des Sens Cool Load No DOAS [W],SPACE1-1::Des Latent Heat Load No DOAS [W],SPACE1-1::Des Latent Cool Load No DOAS [W],SPACE1-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE1-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE1-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE1-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE2-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE2-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE2-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE2-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE2-1::Des Latent Heat Load [W],SPACE2-1::Des Latent Cool Load [W],SPACE2-1::Des Latent Heat Mass Flow [kg/s],SPACE2-1::Des Latent Cool Mass Flow [kg/s],SPACE2-1::Des Heat Load No DOAS [W],SPACE2-1::Des Sens Cool Load No DOAS [W],SPACE2-1::Des Latent Heat Load No DOAS [W],SPACE2-1::Des Latent Cool Load No DOAS [W],SPACE2-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE2-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE2-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE2-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE3-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE3-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE3-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE3-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE3-1::Des Latent Heat Load [W],SPACE3-1::Des Latent Cool Load [W],SPACE3-1::Des Latent Heat Mass Flow [kg/s],SPACE3-1::Des Latent Cool Mass Flow [kg/s],SPACE3-1::Des Heat Load No DOAS [W],SPACE3-1::Des Sens Cool Load No DOAS [W],SPACE3-1::Des Latent Heat Load No DOAS [W],SPACE3-1::Des Latent Cool Load No DOAS [W],SPACE3-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE3-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE3-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE3-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE4-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE4-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE4-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE4-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE4-1::Des Latent Heat Load [W],SPACE4-1::Des Latent Cool Load [W],SPACE4-1::Des Latent Heat Mass Flow [kg/s],SPACE4-1::Des Latent Cool Mass Flow [kg/s],SPACE4-1::Des Heat Load No DOAS [W],SPACE4-1::Des Sens Cool Load No DOAS [W],SPACE4-1::Des Latent Heat Load No DOAS [W],SPACE4-1::Des Latent Cool Load No DOAS [W],SPACE4-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE4-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE4-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE4-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SPACE5-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SPACE5-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SPACE5-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SPACE5-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SPACE5-1::Des Latent Heat Load [W],SPACE5-1::Des Latent Cool Load [W],SPACE5-1::Des Latent Heat Mass Flow [kg/s],SPACE5-1::Des Latent Cool Mass Flow [kg/s],SPACE5-1::Des Heat Load No DOAS [W],SPACE5-1::Des Sens Cool Load No DOAS [W],SPACE5-1::Des Latent Heat Load No DOAS [W],SPACE5-1::Des Latent Cool Load No DOAS [W],SPACE5-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SPACE5-1:DAVIS MONTHAN AFB ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SPACE5-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SPACE5-1:DAVIS MONTHAN AFB ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
00:15:00,1.796871E+03,3.075125E+02,1.277037E-01,3.810379E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.389999E+01,4.430605E+01,7.495609E+02,1.133973E+02,5.327133E-02,1.405103E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.389999E+01,4.433690E+01,1.751813E+03,2.573852E+02,1.245015E-01,3.189254E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.389999E+01,4.434317E+01,7.495609E+02,1.133973E+02,5.327133E-02,1.405103E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.389999E+01,4.433690E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.381181E+01,4.674154E+01
00:30:00,1.796871E+03,2.848323E+02,1.277037E-01,3.529348E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.389999E+01,4.429517E+01,7.495609E+02,1.036845E+02,5.327133E-02,1.284751E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.389999E+01,4.432457E+01,1.751813E+03,2.355441E+02,1.245015E-01,2.918620E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.389999E+01,4.433045E+01,7.495609E+02,1.036845E+02,5.327133E-02,1.284751E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.389999E+01,4.432457E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.378682E+01,4.681187E+01
00:45:00,1.796871E+03,2.628228E+02,1.277037E-01,3.256628E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.389999E+01,4.428625E+01,7.495609E+02,9.427419E+01,5.327133E-02,1.168148E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.389999E+01,4.431441E+01,1.751813E+03,2.143457E+02,1.245015E-01,2.655950E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.389999E+01,4.431994E+01,7.495609E+02,9.427419E+01,5.327133E-02,1.168148E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.389999E+01,4.431441E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.376103E+01,4.688459E+01
01:00:00,1.796871E+03,2.414334E+02,1.277037E-01,2.991592E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.389999E+01,4.427891E+01,7.495609E+02,8.513835E+01,5.327133E-02,1.054946E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.389999E+01,4.430604E+01,1.751813E+03,1.937385E+02,1.245015E-01,2.400607E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.389999E+01,4.431126E+01,7.495609E+02,8.513835E+01,5.327133E-02,1.054946E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.389999E+01,4.430604E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.373483E+01,4.695857E+01
01:15:00,1.796871E+03,2.210645E+02,1.277037E-01,2.739201E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.427285E+01,7.495609E+02,7.641081E+01,5.327133E-02,9.468031E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.429913E+01,1.751813E+03,1.740922E+02,1.245015E-01,2.157170E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.389999E+01,4.430408E+01,7.495609E+02,7.641081E+01,5.327133E-02,9.468031E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.429913E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.370834E+01,4.703351E+01
01:30:00,1.796871E+03,2.016495E+02,1.277037E-01,2.498631E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.426781E+01,7.495609E+02,6.807483E+01,5.327133E-02,8.435123E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.429341E+01,1.751813E+03,1.553719E+02,1.245015E-01,1.925207E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.390000E+01,4.429812E+01,7.495609E+02,6.807483E+01,5.327133E-02,8.435123E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.429341E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.368166E+01,4.710913E+01
01:45:00,1.796871E+03,1.832665E+02,1.277037E-01,2.270847E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.426358E+01,7.495609E+02,6.013841E+01,5.327133E-02,7.451723E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.428866E+01,1.751813E+03,1.375745E+02,1.245015E-01,1.704680E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.390000E+01,4.429315E+01,7.495609E+02,6.013841E+01,5.327133E-02,7.451723E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.428866E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.365494E+01,4.718498E+01
02:00:00,1.796871E+03,1.659263E+02,1.277037E-01,2.055985E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.426004E+01,7.495609E+02,5.261466E+01,5.327133E-02,6.519459E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.428474E+01,1.751813E+03,1.207779E+02,1.245015E-01,1.496553E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.390000E+01,4.428903E+01,7.495609E+02,5.261466E+01,5.327133E-02,6.519459E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.428474E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.362835E+01,4.726063E+01
02:15:00,1.796871E+03,1.492078E+02,1.277037E-01,1.848827E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.425707E+01,7.495609E+02,4.535841E+01,5.327133E-02,5.620339E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.428153E+01,1.751813E+03,1.045772E+02,1.245015E-01,1.295811E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.390000E+01,4.428564E+01,7.495609E+02,4.535841E+01,5.327133E-02,5.620339E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.428153E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.360197E+01,4.733579E+01
02:30:00,1.796871E+03,1.332187E+02,1.277037E-01,1.650706E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.425457E+01,7.495609E+02,3.839965E+01,5.327133E-02,4.758082E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427892E+01,1.751813E+03,8.904478E+01,1.245015E-01,1.103350E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.390000E+01,4.428287E+01,7.495609E+02,3.839965E+01,5.327133E-02,4.758082E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427892E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.357588E+01,4.741026E+01
02:45:00,1.796871E+03,1.179166E+02,1.277037E-01,1.461099E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.425248E+01,7.495609E+02,3.174331E+01,5.327133E-02,3.933298E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427684E+01,1.751813E+03,7.421893E+01,1.245015E-01,9.196432E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.390000E+01,4.428064E+01,7.495609E+02,3.174331E+01,5.327133E-02,3.933298E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427684E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.355015E+01,4.748385E+01
03:00:00,1.796871E+03,1.033265E+02,1.277037E-01,1.280314E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.425073E+01,7.495609E+02,2.539008E+01,5.327133E-02,3.146072E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427522E+01,1.751813E+03,6.005723E+01,1.245015E-01,7.441662E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.390000E+01,4.427889E+01,7.495609E+02,2.539008E+01,5.327133E-02,3.146072E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427522E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.352484E+01,4.755637E+01
03:15:00,1.796871E+03,8.914535E+01,1.277037E-01,1.104596E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.424929E+01,7.495609E+02,1.923522E+01,5.327133E-02,2.383426E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427402E+01,1.751813E+03,4.629530E+01,1.245015E-01,5.736427E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.390000E+01,4.427757E+01,7.495609E+02,1.923522E+01,5.327133E-02,2.383426E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427402E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.349998E+01,4.762769E+01
03:30:00,1.796871E+03,7.530699E+01,1.277037E-01,9.331252E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.424811E+01,7.495609E+02,1.325167E+01,5.327133E-02,1.642007E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427321E+01,1.751813E+03,3.287277E+01,1.245015E-01,4.073248E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.390000E+01,4.427665E+01,7.495609E+02,1.325167E+01,5.327133E-02,1.642007E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427321E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.347562E+01,4.769772E+01
03:45:00,1.796871E+03,6.177894E+01,1.277037E-01,7.654997E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.424717E+01,7.495609E+02,7.706978E+00,5.327133E-02,9.549677E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427277E+01,1.751813E+03,1.964483E+01,1.245015E-01,2.434181E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.390000E+01,4.427611E+01,7.495609E+02,7.706978E+00,5.327133E-02,9.549677E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.390000E+01,4.427277E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.345177E+01,4.776639E+01
04:00:00,1.796871E+03,4.853404E+01,1.277037E-01,6.013829E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.350964E+01,2.390000E+01,4.424645E+01,7.495609E+02,3.676589E+00,5.327133E-02,4.555643E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.389796E+01,4.427805E+01,1.751813E+03,1.087125E+01,1.245015E-01,1.347045E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351037E+01,2.390038E+01,4.427491E+01,7.495609E+02,3.676589E+00,5.327133E-02,4.555643E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.351047E+01,2.389796E+01,4.427805E+01,8.440056E+02,0.000000E+00,5.998354E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110001E+01,2.359002E+01,2.342843E+01,4.783367E+01
